Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Ad_c_111 Spectral Count	Ad_c_138 Spectral Count	Ad_c_31 Spectral Count	Ad_c_45 Spectral Count	Ad_dif_111 Spectral Count	Ad_dif_138 Spectral Count	Ad_dif_31 Spectral Count	Ad_dif_45 Spectral Count	DPSCs_c_12 Spectral Count	DPSCs_c_16 Spectral Count	DPSCs_c_23 Spectral Count	DPSCs_c_38 Spectral Count	DPSCs_d_12 Spectral Count	DPSCs_d_16 Spectral Count	DPSCs_d_23 Spectral Count	DPSCs_d_38 Spectral Count	GF_c_1 Spectral Count	GF_c_27 Spectral Count	GF_c_31 Spectral Count	GF_d_1 Spectral Count	GF_d_27 Spectral Count	GF_d_31 Spectral Count	Ost_c_1111 Spectral Count	Ost_c_12 Spectral Count	Ost_c_20 Spectral Count	Ost_c_22 Spectral Count	Ost_c_8 Spectral Count	Ost_c_9 Spectral Count	Ost_dif_1111 Spectral Count	Ost_dif_12 Spectral Count	Ost_dif_20 Spectral Count	Ost_dif_22 Spectral Count	Ost_dif_8 Spectral Count	Ost_dif_9 Spectral Count	PDLSCs_c_12 Spectral Count	PDLSCs_c_16 Spectral Count	PDLSCs_c_23 Spectral Count	PDLSCs_c_38 Spectral Count	PDLSCs_d_12 Spectral Count	PDLSCs_d_16 Spectral Count	PDLSCs_d_23 Spectral Count	PDLSCs_d_38 Spectral Count	Umb_c_1002 Spectral Count	Umb_c_11 Spectral Count	Umb_c_203 Spectral Count	Umb_c_62 Spectral Count	Umb_d_1002 Spectral Count	Umb_d_11 Spectral Count	Umb_d_203 Spectral Count	Umb_d_62 Spectral Count	Ad_c_111 Unique Spectral Count	Ad_c_138 Unique Spectral Count	Ad_c_31 Unique Spectral Count	Ad_c_45 Unique Spectral Count	Ad_dif_111 Unique Spectral Count	Ad_dif_138 Unique Spectral Count	Ad_dif_31 Unique Spectral Count	Ad_dif_45 Unique Spectral Count	DPSCs_c_12 Unique Spectral Count	DPSCs_c_16 Unique Spectral Count	DPSCs_c_23 Unique Spectral Count	DPSCs_c_38 Unique Spectral Count	DPSCs_d_12 Unique Spectral Count	DPSCs_d_16 Unique Spectral Count	DPSCs_d_23 Unique Spectral Count	DPSCs_d_38 Unique Spectral Count	GF_c_1 Unique Spectral Count	GF_c_27 Unique Spectral Count	GF_c_31 Unique Spectral Count	GF_d_1 Unique Spectral Count	GF_d_27 Unique Spectral Count	GF_d_31 Unique Spectral Count	Ost_c_1111 Unique Spectral Count	Ost_c_12 Unique Spectral Count	Ost_c_20 Unique Spectral Count	Ost_c_22 Unique Spectral Count	Ost_c_8 Unique Spectral Count	Ost_c_9 Unique Spectral Count	Ost_dif_1111 Unique Spectral Count	Ost_dif_12 Unique Spectral Count	Ost_dif_20 Unique Spectral Count	Ost_dif_22 Unique Spectral Count	Ost_dif_8 Unique Spectral Count	Ost_dif_9 Unique Spectral Count	PDLSCs_c_12 Unique Spectral Count	PDLSCs_c_16 Unique Spectral Count	PDLSCs_c_23 Unique Spectral Count	PDLSCs_c_38 Unique Spectral Count	PDLSCs_d_12 Unique Spectral Count	PDLSCs_d_16 Unique Spectral Count	PDLSCs_d_23 Unique Spectral Count	PDLSCs_d_38 Unique Spectral Count	Umb_c_1002 Unique Spectral Count	Umb_c_11 Unique Spectral Count	Umb_c_203 Unique Spectral Count	Umb_c_62 Unique Spectral Count	Umb_d_1002 Unique Spectral Count	Umb_d_11 Unique Spectral Count	Umb_d_203 Unique Spectral Count	Umb_d_62 Unique Spectral Count	Ad_c_111 Total Spectral Count	Ad_c_138 Total Spectral Count	Ad_c_31 Total Spectral Count	Ad_c_45 Total Spectral Count	Ad_dif_111 Total Spectral Count	Ad_dif_138 Total Spectral Count	Ad_dif_31 Total Spectral Count	Ad_dif_45 Total Spectral Count	DPSCs_c_12 Total Spectral Count	DPSCs_c_16 Total Spectral Count	DPSCs_c_23 Total Spectral Count	DPSCs_c_38 Total Spectral Count	DPSCs_d_12 Total Spectral Count	DPSCs_d_16 Total Spectral Count	DPSCs_d_23 Total Spectral Count	DPSCs_d_38 Total Spectral Count	GF_c_1 Total Spectral Count	GF_c_27 Total Spectral Count	GF_c_31 Total Spectral Count	GF_d_1 Total Spectral Count	GF_d_27 Total Spectral Count	GF_d_31 Total Spectral Count	Ost_c_1111 Total Spectral Count	Ost_c_12 Total Spectral Count	Ost_c_20 Total Spectral Count	Ost_c_22 Total Spectral Count	Ost_c_8 Total Spectral Count	Ost_c_9 Total Spectral Count	Ost_dif_1111 Total Spectral Count	Ost_dif_12 Total Spectral Count	Ost_dif_20 Total Spectral Count	Ost_dif_22 Total Spectral Count	Ost_dif_8 Total Spectral Count	Ost_dif_9 Total Spectral Count	PDLSCs_c_12 Total Spectral Count	PDLSCs_c_16 Total Spectral Count	PDLSCs_c_23 Total Spectral Count	PDLSCs_c_38 Total Spectral Count	PDLSCs_d_12 Total Spectral Count	PDLSCs_d_16 Total Spectral Count	PDLSCs_d_23 Total Spectral Count	PDLSCs_d_38 Total Spectral Count	Umb_c_1002 Total Spectral Count	Umb_c_11 Total Spectral Count	Umb_c_203 Total Spectral Count	Umb_c_62 Total Spectral Count	Umb_d_1002 Total Spectral Count	Umb_d_11 Total Spectral Count	Umb_d_203 Total Spectral Count	Umb_d_62 Total Spectral Count	Ad_c_111 Intensity	Ad_c_138 Intensity	Ad_c_31 Intensity	Ad_c_45 Intensity	Ad_dif_111 Intensity	Ad_dif_138 Intensity	Ad_dif_31 Intensity	Ad_dif_45 Intensity	DPSCs_c_12 Intensity	DPSCs_c_16 Intensity	DPSCs_c_23 Intensity	DPSCs_c_38 Intensity	DPSCs_d_12 Intensity	DPSCs_d_16 Intensity	DPSCs_d_23 Intensity	DPSCs_d_38 Intensity	GF_c_1 Intensity	GF_c_27 Intensity	GF_c_31 Intensity	GF_d_1 Intensity	GF_d_27 Intensity	GF_d_31 Intensity	Ost_c_1111 Intensity	Ost_c_12 Intensity	Ost_c_20 Intensity	Ost_c_22 Intensity	Ost_c_8 Intensity	Ost_c_9 Intensity	Ost_dif_1111 Intensity	Ost_dif_12 Intensity	Ost_dif_20 Intensity	Ost_dif_22 Intensity	Ost_dif_8 Intensity	Ost_dif_9 Intensity	PDLSCs_c_12 Intensity	PDLSCs_c_16 Intensity	PDLSCs_c_23 Intensity	PDLSCs_c_38 Intensity	PDLSCs_d_12 Intensity	PDLSCs_d_16 Intensity	PDLSCs_d_23 Intensity	PDLSCs_d_38 Intensity	Umb_c_1002 Intensity	Umb_c_11 Intensity	Umb_c_203 Intensity	Umb_c_62 Intensity	Umb_d_1002 Intensity	Umb_d_11 Intensity	Umb_d_203 Intensity	Umb_d_62 Intensity	Ad_c_111 MaxLFQ Intensity	Ad_c_138 MaxLFQ Intensity	Ad_c_31 MaxLFQ Intensity	Ad_c_45 MaxLFQ Intensity	Ad_dif_111 MaxLFQ Intensity	Ad_dif_138 MaxLFQ Intensity	Ad_dif_31 MaxLFQ Intensity	Ad_dif_45 MaxLFQ Intensity	DPSCs_c_12 MaxLFQ Intensity	DPSCs_c_16 MaxLFQ Intensity	DPSCs_c_23 MaxLFQ Intensity	DPSCs_c_38 MaxLFQ Intensity	DPSCs_d_12 MaxLFQ Intensity	DPSCs_d_16 MaxLFQ Intensity	DPSCs_d_23 MaxLFQ Intensity	DPSCs_d_38 MaxLFQ Intensity	GF_c_1 MaxLFQ Intensity	GF_c_27 MaxLFQ Intensity	GF_c_31 MaxLFQ Intensity	GF_d_1 MaxLFQ Intensity	GF_d_27 MaxLFQ Intensity	GF_d_31 MaxLFQ Intensity	Ost_c_1111 MaxLFQ Intensity	Ost_c_12 MaxLFQ Intensity	Ost_c_20 MaxLFQ Intensity	Ost_c_22 MaxLFQ Intensity	Ost_c_8 MaxLFQ remove Intensity	Ost_c_9 MaxLFQ remove Intensity	Ost_dif_1111 MaxLFQ Intensity	Ost_dif_12 MaxLFQ Intensity	Ost_dif_20 MaxLFQ Intensity	Ost_dif_22 MaxLFQ Intensity	Ost_dif_8 MaxLFQ remove Intensity	Ost_dif_9 MaxLFQ remove Intensity	PDLSCs_c_12 MaxLFQ Intensity	PDLSCs_c_16 MaxLFQ Intensity	PDLSCs_c_23 MaxLFQ Intensity	PDLSCs_c_38 MaxLFQ Intensity	PDLSCs_d_12 MaxLFQ Intensity	PDLSCs_d_16 MaxLFQ Intensity	PDLSCs_d_23 MaxLFQ Intensity	PDLSCs_d_38 MaxLFQ Intensity	Umb_c_1002 MaxLFQ Intensity	Umb_c_11 MaxLFQ Intensity	Umb_c_203 MaxLFQ Intensity	Umb_c_62 MaxLFQ Intensity	Umb_d_1002 MaxLFQ Intensity	Umb_d_11 MaxLFQ Intensity	Umb_d_203 MaxLFQ Intensity	Umb_d_62 MaxLFQ Intensity	Indistinguishable Proteins
sp|Q99988|GDF15_HUMAN	Q99988	GDF15_HUMAN	GDF15	308	Homo sapiens OX=9606	1:Experimental evidence at protein level	Growth/differentiation factor 15	1.0	0.999	5	34	33	34	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	2	0	10	3	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	2	0	10	3	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	2	0	10	3	4	0.0	0.0	0.0	0.0	0.0	44567.445	42476.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68412.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79858.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76219.54	0.0	73457.64	0.0	98909.625	0.0	82545.23	0.0	0.0	0.0	0.0	0.0	44290.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69383.91	0.0	0.0	0.0	96175.914	53283.164	73523.44	
sp|Q9BPX5|ARP5L_HUMAN	Q9BPX5	ARP5L_HUMAN	ARPC5L	153	Homo sapiens OX=9606	1:Experimental evidence at protein level	Actin-related protein 2/3 complex subunit 5-like protein	1.0	0.999	4	60	60	60	0	0	0	0	1	14	16	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	16	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	16	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	6	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	36043.984	136935.62	113822.36	88871.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70396.37	0.0	0.0	0.0	0.0	55055.47	63342.668	0.0	0.0	0.0	0.0	42766.008	37441.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132575.78	111773.945	103110.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63819.305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BQ16|TICN3_HUMAN	Q9BQ16	TICN3_HUMAN	SPOCK3	436	Homo sapiens OX=9606	1:Experimental evidence at protein level	Testican-3	1.0	0.999	15	90	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	71	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	9	0	84	0	28	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36866.055	0.0	28425.402	0.0	722155.56	0.0	178430.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266703.1	0.0	72384.69	0.0	
sp|Q9BQ51|PD1L2_HUMAN	Q9BQ51	PD1L2_HUMAN	PDCD1LG2	273	Homo sapiens OX=9606	1:Experimental evidence at protein level	Programmed cell death 1 ligand 2	1.0	0.999	2	62	62	62	1	0	0	0	0	3	0	0	0	6	0	0	0	8	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	4	0	2	13	1	14	0	0	0	0	1	0	0	0	0	3	0	0	0	6	0	0	0	8	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	4	0	2	13	1	14	0	0	0	0	1	0	0	0	0	3	0	0	0	6	0	0	0	8	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	4	0	2	13	1	14	0	0	0	0	22910.77	0.0	0.0	0.0	0.0	38578.14	0.0	0.0	0.0	64090.31	0.0	0.0	0.0	67909.84	0.0	28761.262	0.0	0.0	0.0	0.0	81310.234	0.0	0.0	0.0	31831.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100779.62	0.0	96170.516	0.0	0.0	120353.336	0.0	47736.816	66935.76	30704.861	46801.324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75662.14	0.0	0.0	0.0	105269.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70908.96	91511.58	0.0	76066.27	0.0	0.0	0.0	0.0	
sp|Q9BQ67|GRWD1_HUMAN	Q9BQ67	GRWD1_HUMAN	GRWD1	446	Homo sapiens OX=9606	1:Experimental evidence at protein level	Glutamate-rich WD repeat-containing protein 1	0.9974	0.999	1	20	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79702.055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BQA1|MEP50_HUMAN	Q9BQA1	MEP50_HUMAN	WDR77	342	Homo sapiens OX=9606	1:Experimental evidence at protein level	Methylosome protein 50	0.9999	0.9984	2	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	30799.492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8883.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BQE3|TBA1C_HUMAN	Q9BQE3	TBA1C_HUMAN	TUBA1C	449	Homo sapiens OX=9606	1:Experimental evidence at protein level	Tubulin alpha-1C chain	1.0	0.999	21	35	0	559	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	7	0	0	14	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	53	0	12	0	0	180	0	58	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0.0	0.0	23095.262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199978.38	0.0	60996.9	0.0	0.0	306215.97	0.0	0.0	0.0	0.0	0.0	0.0	92364.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	tr|F5H5D3|F5H5D3_HUMAN
sp|Q9BQS8|FYCO1_HUMAN	Q9BQS8	FYCO1_HUMAN	FYCO1	1478	Homo sapiens OX=9606	1:Experimental evidence at protein level	FYVE and coiled-coil domain-containing protein 1	1.0	0.999	15	66	56	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31499.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90186.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142041.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36944.758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67589.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BQT9|CSTN3_HUMAN	Q9BQT9	CSTN3_HUMAN	CLSTN3	956	Homo sapiens OX=9606	1:Experimental evidence at protein level	Calsyntenin-3	1.0	0.999	4	34	6	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	6	4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139693.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16585.176	295074.47	0.0	219818.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210888.52	132822.34	135514.2	0.0	0.0	0.0	0.0	
sp|Q9BQW3|COE4_HUMAN	Q9BQW3	COE4_HUMAN	EBF4	602	Homo sapiens OX=9606	2:Experimental evidence at transcript level	Transcription factor COE4	0.9987	0.9983	2	15	14	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367915.38	778797.7	0.0	293060.2	0.0	0.0	0.0	0.0	849759.7	0.0	382316.44	0.0	0.0	0.0	0.0	111343.375	0.0	50419.574	17060.38	0.0	0.0	0.0	0.0	0.0	194935.39	360371.06	276765.9	241002.83	326382.8	263100.16	0.0	416953.44	0.0	0.0	0.0	0.0	0.0	259390.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q9BR76|COR1B_HUMAN	Q9BR76	COR1B_HUMAN	CORO1B	489	Homo sapiens OX=9606	1:Experimental evidence at protein level	Coronin-1B	1.0	0.999	10	222	163	222	0	0	0	0	0	0	0	0	14	9	14	5	5	5	3	6	4	6	8	36	9	4	0	0	0	0	0	0	0	0	0	0	9	0	10	2	5	1	2	6	6	11	6	5	6	4	0	3	14	4	0	0	0	0	0	0	0	0	11	3	4	5	5	3	3	6	4	5	8	27	8	4	0	0	0	0	0	0	0	0	0	0	9	0	7	2	5	1	2	5	6	4	4	4	4	3	0	3	4	4	0	0	0	0	0	0	0	0	14	9	14	5	5	5	3	6	4	6	8	36	9	4	0	0	0	0	0	0	0	0	0	0	9	0	10	2	5	1	2	6	6	11	6	5	6	4	0	3	14	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	186948.9	165509.03	171631.95	76555.27	88787.03	252318.47	76459.19	84901.336	90370.94	166350.0	66250.96	214770.6	146914.28	61506.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50656.164	0.0	249929.94	92395.14	86158.0	64144.508	137420.47	151056.02	140859.44	252513.34	200799.9	130319.664	118412.08	146609.95	0.0	77274.625	148380.06	92990.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115933.58	108658.875	114718.88	0.0	0.0	157424.5	0.0	0.0	0.0	106049.69	0.0	142133.23	95621.945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157018.33	0.0	0.0	0.0	0.0	102299.9	0.0	165555.78	130448.01	87962.94	81537.45	100493.164	0.0	0.0	100477.5	0.0	
